[00:50:33]	Mr.Ganar has connected.
[19:04:29]	Denford F. MacMillian used command '/PM lazzy Based Dolus.'.
[19:04:31]	[OOC] GSGT Mitchell 'Lazzy' Lazarus: Bad storm outside 
[19:04:31]	[OOC] Denford F. MacMillian: L.
[19:04:35]	[OOC] CAC.C17-VORTIPODE.24999: F/
[19:04:38]	FB|| light ROOM loaded the character 'Ethan King'
[19:04:42]	[OOC] Ethan King: And I'm back on Ethan, fuck you 
[19:04:48]	[OOC] Denford F. MacMillian: NOOOO-
[19:04:56]	[OOC] Ethan King: TOO BAD 
[19:05:14]	Ethan King has gained a 'Scrap Plastic' #27540.
[19:05:39]	CCA.C17-UNION.EpU.93347 has gained 10 tokens.
[19:05:48]	Ethan King has gained a 'Broken LCD Monitor' #27541.
[19:06:03]	[OOC] Ethan King: God damn 
[19:06:06]	[OOC] Ethan King: This is a shitty storm 
[19:06:09]	Ethan King has gained a 'Empty Flavored Consulate Water Can' #27542.
[19:06:13]	[OOC] Denford F. MacMillian: Fight it.
[19:06:17]	[OOC] Ethan King: bet 
[19:06:19]	Ethan King has gained a 'Screw Nuts' #27543.
[19:06:24]	[OOC] Denford F. MacMillian: Lmfao imagine.
[19:06:29]	Ethan King has gained a 'Piece of Plexiglass' #27544.
[19:06:31]	Ethan King ran 'take' on item 'Armor Scraps' (#27432)
[19:06:31]	Ethan King has gained a 'Armor Scraps' #27432.
[19:06:54]	Ethan King has taken 10 damage from npc_zombie.
[19:07:02]	Ethan King used command '/Reply Funny thing is actually'.
[19:07:16]	Ethan King used command '/Reply There's two Mitchell Lazarus's on the server that I own, and they are canon the same person'.
[19:07:22]	Ethan King has gained a 'A Roll of Toilet Paper' #27545.
[19:07:25]	Denford F. MacMillian used command '/Apply'.
[19:07:34]	Ethan King used command '/Reply Just alternate versions due to the universe switch.'.
[19:07:39]	Denford F. MacMillian used command '/PM Ethan Ah.'.
[19:07:40]	Ethan King used command '/Reply My QrM is also Lazzy lmao'.
[19:07:46]	Denford F. MacMillian used command '/PM ethan LMFAO.'.
[19:07:53]	[ME] CCA.C17-UNION.EpU.93347: goes to unclip his PDA from his utility belt and raises it up to a good reading level and begins typing away
[19:07:58]	CCA.C17-UNION.EpU.93347 used command '/ViewData Macmillian'.
[19:08:04]	Denford F. MacMillian used command '/PM ethan So if this was the same universe as PB, it would've been possible for these two retardos to know each other, somewhat?'.
[19:08:16]	Ethan King used command '/Reply I mean.....'.
[19:08:30]	Ethan King used command '/Reply Eh? QrM could know you to an extent from pre-war or some shit'.
[19:08:33]	Ethan King used command '/Reply Just old friends'.
[19:08:37]	Ethan King has taken 5 damage from npc_headcrab.
[19:08:40]	Denford F. MacMillian used command '/PM ethan Mayhaps.'.
[19:08:43]	Ethan King has gained a 'Light Bulb' #27547.
[19:09:25]	CCA.C17-UNION.EpU.93347 used command '/ViewData Macmillian'.
[19:09:32]	Ethan King has taken 10 damage from npc_zombie.
[19:09:34]	Ethan King has taken 10 damage from npc_zombie.
[19:09:49]	[LOOC] Denford F. MacMillian: One off.
[19:09:54]	[LOOC] Denford F. MacMillian: The ultimate cock tease.
[19:10:06]	Ethan King has taken 10 damage from npc_zombie.
[19:10:16]	Ethan King has gained a 'Minimum Grade Food Product (Fish Flavor)' #27552.
[19:10:19]	Ethan King ran 'Consume' on item 'Minimum Grade Food Product (Fish Flavor)' (#27552)
[19:10:52]	[LOOC] CCA.C17-UNION.EpU.93347: brb for a sec
[19:10:53]	[LOOC] Denford F. MacMillian: This is pain.
[19:10:54]	Ethan King has gained a 'Paper' #27553.
[19:10:58]	[LOOC] CCA.C17-UNION.EpU.93347: sor man
[19:11:08]	[OOC] Ethan King: I should do a funny 
[19:11:11]	Ethan King has gained a 'Empty Paint Can' #27554.
[19:11:17]	[DG] Roach (STEAM_0:0:170921441) has disconnected.
[19:11:20]	[OOC] Ethan King: damn 
[19:11:20]	Dilly_ loaded the character 'Douglas Hudson'
[19:11:20]	[OOC] CAC.C17-VORTIPODE.24999: What are u implyi-
[19:11:23]	[OOC] CAC.C17-VORTIPODE.24999: AAAAAaaaaaaaaaaaaaaa
[19:11:45]	[OOC] CAC.C17-VORTIPODE.24999: damn everyone just want cp 
[19:11:55]	[OOC] Ethan King: CP is fun 
[19:12:03]	[OOC] CAC.C17-VORTIPODE.24999: It is
[19:12:12]	Ethan King has gained a 'A Roll of Toilet Paper' #27555.
[19:12:33]	[OOC] CAC.C17-VORTIPODE.24999: But so is vort
[19:12:41]	Ethan King has gained a 'Empty Cooking Oil Bottle' #27557.
[19:12:43]	[LOOC] Douglas Hudson: ooc time
[19:12:49]	[LOOC] Douglas Hudson: ye?
[19:12:49]	[LOOC] CAC.C17-VORTIPODE.24999: ?
[19:12:54]	[LOOC] Douglas Hudson: watch em freak
[19:12:56]	[LOOC] CAC.C17-VORTIPODE.24999: O
[19:12:58]	[LOOC] CAC.C17-VORTIPODE.24999: eehhh
[19:13:02]	[LOOC] CAC.C17-VORTIPODE.24999: do wantevers
[19:13:29]	[OOC] Douglas Hudson: cp is cringe 
[19:13:32]	[OOC] CAC.C17-VORTIPODE.24999: nobodies been on
[19:13:35]	[OOC] Ethan King: Rebel is based 
[19:13:48]	[LOOC] Douglas Hudson: oh shit he didn't
[19:13:57]	[OOC] Douglas Hudson: citizen is based
[19:13:59]	[LOOC] CAC.C17-VORTIPODE.24999: Bing bog
[19:14:05]	[LOOC] Douglas Hudson: bling bong
[19:14:06]	[OOC] CAC.C17-VORTIPODE.24999: Vort is galunga
[19:14:11]	[OOC] Ethan King: The funny word 
[19:14:13]	[OOC] Douglas Hudson: this is tru
[19:14:26]	CAC.C17-VORTIPODE.24999 has gained a 'Empty Soda Bottle' #27559.
[19:14:30]	CAC.C17-VORTIPODE.24999 ran 'drop' on item 'Empty Soda Bottle' (#27559)
[19:14:30]	CAC.C17-VORTIPODE.24999 has lost a 'Empty Soda Bottle' #27559.
[19:14:33]	CAC.C17-VORTIPODE.24999 ran 'drop' on item 'Empty Pill Bottle' (#26798)
[19:14:33]	CAC.C17-VORTIPODE.24999 has lost a 'Empty Pill Bottle' #26798.
[19:14:38]	Douglas Hudson destroyed a 'Empty Soda Bottle' #27559.
[19:14:47]	[OOC] Douglas Hudson: one item I've yet to see is the spray cans
[19:14:55]	[OOC] Ethan King: sda 
[19:14:55]	CAC.C17-VORTIPODE.24999 destroyed a 'Empty Pill Bottle' #26798.
[19:14:57]	[OOC] Ethan King: sad 
[19:14:58]	[OOC] Ethan King: AGH 
[19:15:02]	[OOC] CAC.C17-VORTIPODE.24999: sda
[19:15:15]	[OOC] Ethan King: I go
[19:15:17]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[19:15:19]	[OOC] CAC.C17-VORTIPODE.24999: sda
[19:15:20]	[OOC] Douglas Hudson: where the webuls at gotta do some dandy ol graffiti 
[19:15:22]	[OOC] Douglas Hudson: bruh
[19:15:39]	[LOOC] Douglas Hudson: maybe
[19:15:44]	[LOOC] Douglas Hudson: they uh
[19:15:49]	[LOOC] Douglas Hudson: noticed but didn't say anything?
[19:15:51]	[LOOC] Douglas Hudson: ythink
[19:15:53]	[LOOC] Douglas Hudson: ?*
[19:15:55]	[LOOC] CAC.C17-VORTIPODE.24999: No
[19:15:58]	[LOOC] Douglas Hudson: or
[19:16:01]	[LOOC] Douglas Hudson: Q
[19:16:08]	[LOOC] CAC.C17-VORTIPODE.24999: Or just didnt think anything of it
[19:16:08]	[LOOC] Douglas Hudson: secretly is forcing me to be admin
[19:16:11]	[LOOC] Douglas Hudson: against my will
[19:16:15]	[LOOC] CAC.C17-VORTIPODE.24999: Lol
[19:16:41]	Douglas Hudson used command '/CharFallOver 1'.
[19:16:58]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:16:59]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:00]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:01]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:01]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:02]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:03]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:04]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:05]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:05]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:06]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:07]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:08]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:09]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:09]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:10]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:11]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:12]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:13]	Douglas Hudson has taken 5 damage from CAC.C17-VORTIPODE.24999.
[19:17:13]	CAC.C17-VORTIPODE.24999 has killed Douglas Hudson with ix_hands.
[19:17:32]	CAC.C17-VORTIPODE.24999 destroyed a 'Empty Sparkling Consulate Water Can' #27531.
[19:17:43]	[OOC] Douglas Hudson: drd left the shield here
[19:17:54]	Dilly_ loaded the character 'CCA.C17-UNION.EpU.93347'
[19:18:02]	[OOC] CAC.C17-VORTIPODE.24999: eyua
[19:19:08]	CAC.C17-VORTIPODE.24999 has taken 5 damage from CCA.C17-UNION.EpU.93347.
[19:19:08]	CAC.C17-VORTIPODE.24999 has taken 5 damage from CCA.C17-UNION.EpU.93347.
[19:19:19]	CAC.C17-VORTIPODE.24999 has taken 5 damage from CCA.C17-UNION.EpU.93347.
[19:19:51]	CAC.C17-VORTIPODE.24999 used command '/CharGetUp'.
[19:19:53]	CAC.C17-VORTIPODE.24999 used command '/CharFallOver 0.1'.
[19:20:27]	CAC.C17-VORTIPODE.24999 has taken 5 damage from grenade_flashbang_thrown.
[19:20:29]	[OOC] CAC.C17-VORTIPODE.24999: Q just give
[19:20:37]	[LOOC] CCA.C17-UNION.EpU.93347: give wa?
[19:20:42]	[LOOC] CAC.C17-VORTIPODE.24999: up
[19:20:46]	[LOOC] CAC.C17-VORTIPODE.24999: Nothing posted
[19:20:55]	[LOOC] CCA.C17-UNION.EpU.93347: nothing posted where?
[19:21:07]	[LOOC] CAC.C17-VORTIPODE.24999: He knows about this issue still yeah?
[19:21:27]	[LOOC] CCA.C17-UNION.EpU.93347: should know... don't think he knows that it's still like this
[19:22:54]	CCA.C17-UNION.EpU.93347 has gained 10 tokens.
[19:26:22]	CCA.C17-UNION.EpU.93347 entered observer.
[19:27:39]	CCA.C17-UNION.EpU.93347 opened the '' #245 container.
[19:27:41]	CCA.C17-UNION.EpU.93347 closed the '' #245 container.
[19:27:42]	CCA.C17-UNION.EpU.93347 opened the '' #2456 container.
[19:27:44]	CCA.C17-UNION.EpU.93347 closed the '' #2456 container.
[19:27:45]	CCA.C17-UNION.EpU.93347 opened the '' #2557 container.
[19:27:47]	CCA.C17-UNION.EpU.93347 closed the '' #2557 container.
[19:27:47]	CCA.C17-UNION.EpU.93347 opened the '' #2556 container.
[19:27:50]	CCA.C17-UNION.EpU.93347 closed the '' #2556 container.
[19:27:51]	CCA.C17-UNION.EpU.93347 opened the '' #2558 container.
[19:27:53]	CCA.C17-UNION.EpU.93347 closed the '' #2558 container.
[19:27:54]	CCA.C17-UNION.EpU.93347 has gained 10 tokens.
[19:31:03]	CCA.C17-UNION.EpU.93347 exited observer.
[19:32:54]	Dilly_ (STEAM_0:0:52468151) has disconnected.
[19:42:33]	Dilly_ has connected.
[20:05:00]	CAC.C17-VORTIPODE.24999 used command '/Dispatch'.
[20:05:29]	CAC.C17-VORTIPODE.24999 used command '/CharFallOver 0.1'.
[20:06:16]	CAC.C17-VORTIPODE.24999 used command '/CharFallOver 0.1'.
[20:11:22]	Global Defence Initiative (STEAM_0:0:49504081) has disconnected.
[20:12:19]	Dilly_ loaded the character 'Douglas Hudson'
[20:12:30]	Dilly_ (STEAM_0:0:52468151) has disconnected.
[21:26:46]	_--Ashley--_ has connected.
[21:27:55]	_--Ashley--_ loaded the character 'Ashley Adams'
[21:29:29]	_--Ashley--_ (STEAM_0:0:25179524) has disconnected.
